Time;Range;Azimuth;Elevation;Xmtr_Power;Xmtr_Gain;EIRP;FSL;AL;RL;CL;TL;PL;FD;RF;RIP;FD;gT;CNo;B;CN;EbNo;BER;LM
4 Apr 2023 16:32:21.000;1247.018836;152.726;21.153;-3.01;0.7857;-3.724;161.4089;0.047;0.0003;0;0.1718;168.8619;-38.460674;2.249962;-172.586;-144.086846;7.23;63.242958;2000;0.2327;3.243;2.00E-02;-1.857
4 Apr 2023 16:32:31.000;1299.305595;154.977;19.768;-3.01;0.685;-3.825;161.7657;0.0501;0.0003;0;0.1857;157.86;-39.992352;2.24996;-161.685;-133.185755;7.23;74.144049;2000;11.1337;14.144;2.87E-13;9.044
4 Apr 2023 16:32:41.000;1353.509761;157.016;18.436;-3.01;0.5906;-3.919;162.1207;0.0535;0.0004;0.0001;0.2014;158.3382;-41.342653;2.249959;-162.258;-133.758304;7.23;73.5715;2000;10.5612;13.5715;7.56E-12;8.4715
4 Apr 2023 16:32:51.000;1409.404504;158.867;17.159;-3.01;0.5028;-4.007;162.4721;0.0573;0.0004;0.0001;0.2189;158.8376;-42.533485;2.249957;-162.845;-134.345405;7.23;72.984399;2000;9.9741;12.9844;1.43E-10;7.8844
4 Apr 2023 16:33:01.000;1466.790713;160.551;15.937;-3.01;0.4218;-4.088;162.8188;0.0615;0.0004;0.0001;0.2387;177.9868;-43.584536;2.249956;-182.075;-153.575619;7.23;53.754185;2000;-9.2561;-6.2458;2.45E-01;-11.3458
4 Apr 2023 16:33:11.000;1525.494017;162.089;14.768;-3.01;0.3474;-4.163;163.1596;0.0661;0.0005;0.0001;0.261;159.8447;-44.51326;2.249955;-164.007;-135.507965;7.23;71.821839;2000;8.8115;11.8218;1.74E-08;6.7218
4 Apr 2023 16:33:21.000;1585.361867;163.496;13.65;-3.01;0.2795;-4.23;163.494;0.0713;0.0005;0.0001;0.2864;159.7323;-45.33498;2.249955;-163.963;-135.46343;7.23;71.866374;2000;8.8561;11.8664;1.48E-08;6.7664
4 Apr 2023 16:33:31.000;1646.260801;164.788;12.58;-3.01;0.2178;-4.292;163.8214;0.077;0.0006;0.0001;0.3154;160.8753;-46.063059;2.249954;-165.167;-136.668156;7.23;70.661648;2000;7.6513;10.6616;6.96E-07;5.5616
4 Apr 2023 16:33:41.000;1708.073644;165.976;11.556;-3.01;0.162;-4.348;164.1416;0.0835;0.0007;0.0001;0.3488;184.1398;-46.7091;2.249953;-188.488;-159.988379;7.23;47.341425;2000;-15.6689;-12.6586;3.71E-01;-17.7586
4 Apr 2023 16:33:51.000;1770.698593;167.073;10.575;-3.01;0.1119;-4.398;164.4543;0.0909;0.0007;0.0001;0.3876;160.9495;-47.283155;2.249953;-165.348;-136.848278;7.23;70.481526;2000;7.4712;10.4815;1.14E-06;5.3815
4 Apr 2023 16:34:01.000;1834.04534;168.088;9.634;-3.01;0.067;-4.443;164.7596;0.0992;0.0008;0.0001;0.4331;162.9207;-47.793912;2.249952;-167.364;-138.864397;7.23;68.465407;2000;5.4551;8.4654;8.92E-05;3.3654
4 Apr 2023 16:34:11.000;1898.034672;169.029;8.73;-3.01;0.0271;-4.483;165.0575;0.1088;0.001;0.0001;0.487;164.3457;-48.248879;2.249952;-168.829;-140.329273;7.23;67.000531;2000;3.9902;7.0005;7.72E-04;1.9005
4 Apr 2023 16:34:21.000;1962.596688;169.904;7.861;-3.01;-0.0082;-4.518;165.3481;0.12;0.0011;0.0001;0.552;162.5845;-48.654552;2.249951;-167.103;-138.603384;7.23;68.72642;2000;5.7161;8.7264;5.62E-05;3.6264
4 Apr 2023 16:34:31.000;2027.66954;170.719;7.023;-3.01;-0.0391;-4.549;165.6314;0.1331;0.0013;0.0001;0.6316;163.6928;-49.01655;2.249951;-168.242;-139.742608;7.23;67.587196;2000;4.5769;7.5872;3.53E-04;2.4872
4 Apr 2023 16:34:41.000;2093.19836;171.48;6.215;-3.01;-0.066;-4.576;165.9076;0.1486;0.0015;0.0002;0.731;172.3666;-49.339743;2.249951;-176.943;-148.443253;7.23;58.886551;2000;-4.1237;-1.1134;1.07E-01;-6.2134
4 Apr 2023 16:34:51.000;2159.134323;172.192;5.435;-3.01;-0.0891;-4.599;166.177;0.1673;0.0017;0.0002;0.8584;164.6776;-49.628355;2.24995;-169.277;-140.777356;7.23;66.552448;2000;3.5421;6.5524;1.32E-03;1.4524
4 Apr 2023 16:35:01.000;2225.433861;172.86;4.68;-3.01;-0.1087;-4.619;166.4397;0.1902;0.0021;0.0002;1.126;164.0883;-49.886063;2.24995;-168.707;-140.207633;7.23;67.122171;2000;4.1119;7.1222;6.62E-04;2.0222
4 Apr 2023 16:35:11.000;2292.057978;173.487;3.949;-3.01;-0.125;-4.635;166.6959;0.2188;0.0026;0.0002;1.9119;168.1418;-50.116067;2.24995;-172.777;-144.277411;7.23;63.052393;2000;0.0421;3.0524;2.22E-02;-2.0476
4 Apr 2023 16:35:21.000;2358.971666;174.076;3.24;-3.01;-0.1382;-4.648;166.9459;0.2553;0.0033;0.0003;3.8437;171.891;-50.321163;2.24995;-176.539;-148.039891;7.23;59.289913;2000;-3.7204;-0.7101;9.63E-02;-5.8101
4 Apr 2023 16:35:31.000;2426.143404;174.632;2.551;-3.01;-0.1486;-4.659;167.1898;0.303;0.0045;0.0004;8.0774;189.0086;-50.503797;2.249949;-193.667;-165.167888;7.23;42.161915;2000;-20.8484;-17.8381;4.28E-01;-22.9381
4 Apr 2023 16:35:41.000;2493.544724;175.157;1.881;-3.01;-0.1564;-4.666;167.4278;0.3671;0.0065;0.0005;15.9802;187.8862;-50.666115;2.249949;-192.553;-164.053251;7.23;43.276553;2000;-19.7337;-16.7234;4.18E-01;-21.8234
4 Apr 2023 16:35:41.954;2499.985844;175.206;1.818;-3.01;-0.157;-4.667;167.4502;0.3743;0.0068;0.0005;16.9445;182.8542;-50.680609;2.249949;-187.521;-159.021834;7.23;48.30797;2000;-14.7023;-11.692;3.56E-01;-16.792
4 Apr 2023 18:01:12.233;2499.989216;321.312;1.978;-3.01;-0.1471;-4.657;167.4502;0.3657;0.0062;0.0005;14.5716;189.0375;30.646122;2.250031;-193.695;-165.195319;7.23;42.134485;2000;-20.8758;-17.8655;4.28E-01;-22.9655
4 Apr 2023 18:01:22.000;2460.77687;319.89;2.363;-3.01;-0.1433;-4.653;167.3129;0.3264;0.0049;0.0004;9.8653;189.2912;29.608009;2.25003;-193.944;-165.44516;7.23;41.884644;2000;-21.1257;-18.1154;4.30E-01;-23.2154
4 Apr 2023 18:01:32.000;2422.064896;318.386;2.75;-3.01;-0.1388;-4.649;167.1751;0.2939;0.0041;0.0004;6.5196;200.319;28.490279;2.250028;-204.968;-176.468492;7.23;30.861312;2000;-32.149;-29.1387;4.80E-01;-34.2387
4 Apr 2023 18:01:42.000;2384.879928;316.832;3.128;-3.01;-0.1336;-4.644;167.0408;0.2673;0.0035;0.0003;4.3322;181.9662;27.315746;2.250027;-186.61;-158.110466;7.23;49.219338;2000;-13.791;-10.7807;3.41E-01;-15.8807
4 Apr 2023 18:01:52.000;2349.298383;315.229;3.496;-3.01;-0.1279;-4.638;166.9102;0.2453;0.003;0.0003;2.9481;176.6168;26.083361;2.250026;-181.255;-152.755297;7.23;54.574506;2000;-8.4358;-5.4255;2.24E-01;-10.5255
4 Apr 2023 18:02:02.000;2315.397867;313.575;3.852;-3.01;-0.1217;-4.632;166.7839;0.227;0.0027;0.0003;2.0868;174.1881;24.792396;2.250025;-178.82;-150.320443;7.23;57.009361;2000;-6.0009;-2.9906;1.58E-01;-8.0906
4 Apr 2023 18:02:12.000;2283.256711;311.872;4.196;-3.01;-0.1152;-4.625;166.6625;0.2116;0.0024;0.0002;1.5557;173.948;23.442503;2.250023;-178.573;-150.073863;7.23;57.255941;2000;-5.7544;-2.7441;1.51E-01;-7.8441
4 Apr 2023 18:02:22.000;2252.953425;310.12;4.525;-3.01;-0.1084;-4.618;166.5465;0.1986;0.0022;0.0002;1.2324;177.089;22.033768;2.250022;-181.707;-153.208028;7.23;54.121776;2000;-8.8885;-5.8782;2.36E-01;-10.9782
4 Apr 2023 18:02:32.000;2224.56608;308.32;4.838;-3.01;-0.1014;-4.611;166.4363;0.1875;0.002;0.0002;1.0428;208.2925;20.566777;2.250021;-212.904;-184.404614;7.23;22.92519;2000;-40.0851;-37.0748;4.92E-01;-42.1748
4 Apr 2023 18:02:42.000;2198.171606;306.472;5.133;-3.01;-0.0945;-4.605;166.3327;0.1781;0.0019;0.0002;0.9193;172.06;19.042663;2.250019;-176.665;-148.165213;7.23;59.164591;2000;-3.8457;-0.8354;9.95E-02;-5.9354
4 Apr 2023 18:02:52.000;2173.845027;304.58;5.409;-3.01;-0.0877;-4.598;166.236;0.17;0.0018;0.0002;0.8634;165.3313;17.463159;2.250017;-169.929;-141.429639;7.23;65.900164;2000;2.8899;5.9002;2.64E-03;0.8002
4 Apr 2023 18:03:02.000;2151.658638;302.644;5.664;-3.01;-0.0811;-4.591;166.1469;0.1632;0.0017;0.0002;0.8171;163.4907;15.830636;2.250016;-168.082;-139.582443;7.23;67.747361;2000;4.7371;7.7474;2.80E-04;2.6474
4 Apr 2023 18:03:12.000;2131.681137;300.669;5.896;-3.01;-0.0749;-4.585;166.0659;0.1574;0.0016;0.0002;0.7787;168.8718;14.148128;2.250014;-173.457;-144.957323;7.23;62.372481;2000;-0.6378;2.3725;3.16E-02;-2.7275
4 Apr 2023 18:03:22.000;2113.976725;298.656;6.103;-3.01;-0.0691;-4.579;165.9934;0.1526;0.0015;0.0002;0.7471;167.8774;12.419346;2.250012;-172.456;-143.957161;7.23;63.372643;2000;0.3623;3.3726;1.85E-02;-1.7274
4 Apr 2023 18:03:32.000;2098.604309;296.61;6.285;-3.01;-0.064;-4.574;165.93;0.1486;0.0015;0.0002;0.7214;166.5611;10.648681;2.250011;-171.135;-142.635813;7.23;64.693991;2000;1.6837;4.694;7.60E-03;-0.406
4 Apr 2023 18:03:42.000;2085.61622;294.535;6.439;-3.01;-0.0596;-4.57;165.8761;0.1453;0.0014;0.0002;0.7007;167.7462;8.841139;2.250009;-172.316;-143.816451;7.23;63.513353;2000;0.5031;3.5134;1.70E-02;-1.5866
4 Apr 2023 18:03:52.000;2075.05801;292.434;6.565;-3.01;-0.056;-4.566;165.832;0.1427;0.0014;0.0001;0.6847;166.7035;7.002349;2.250007;-171.269;-142.770157;7.23;64.559647;2000;1.5493;4.5596;8.41E-03;-0.5404
4 Apr 2023 18:04:02.000;2066.967267;290.314;6.661;-3.01;-0.0533;-4.563;165.7981;0.1408;0.0013;0.0001;0.6728;162.968;5.138462;2.250005;-167.531;-139.031923;7.23;68.297881;2000;5.2876;8.2979;1.18E-04;3.1979
4 Apr 2023 18:04:12.000;2061.373085;288.179;6.727;-3.01;-0.0516;-4.562;165.7746;0.1395;0.0013;0.0001;0.665;165.1855;3.256066;2.250003;-169.747;-141.2477;7.23;66.082104;2000;3.0718;6.0821;2.20E-03;0.9821
4 Apr 2023 18:04:22.000;2058.295542;286.034;6.762;-3.01;-0.0508;-4.561;165.7616;0.1388;0.0013;0.0001;0.6608;168.3712;1.362083;2.250001;-172.932;-144.432661;7.23;62.897143;2000;-0.1132;2.8971;2.42E-02;-2.2029
4 Apr 2023 18:04:32.000;2057.745336;283.886;6.766;-3.01;-0.0511;-4.561;165.7593;0.1387;0.0013;0.0001;0.6604;168.5086;-0.536349;2.249999;-173.07;-144.57045;7.23;62.759354;2000;-0.2509;2.7594;2.60E-02;-2.3406
4 Apr 2023 18:04:42.000;2059.723585;281.739;6.739;-3.01;-0.0525;-4.562;165.7676;0.1392;0.0013;0.0001;0.6636;165.4013;-2.432008;2.249998;-169.964;-141.464438;7.23;65.865366;2000;2.8551;5.8654;2.73E-03;0.7654
4 Apr 2023 18:04:52.000;2064.221798;279.599;6.681;-3.01;-0.0548;-4.565;165.7866;0.1403;0.0013;0.0001;0.6705;163.038;-4.317718;2.249996;-167.603;-139.103506;7.23;68.226297;2000;5.216;8.2263;1.33E-04;3.1263
4 Apr 2023 18:05:02.000;2071.222026;277.472;6.592;-3.01;-0.0581;-4.568;165.816;0.142;0.0014;0.0001;0.6813;166.1672;-6.186478;2.249994;-170.735;-142.236012;7.23;65.093792;2000;2.0835;5.0938;5.51E-03;-0.0062
4 Apr 2023 18:05:12.000;2080.697182;275.362;6.473;-3.01;-0.0624;-4.572;165.8556;0.1443;0.0014;0.0001;0.6963;170.7725;-8.031591;2.249992;-175.345;-146.845525;7.23;60.484279;2000;-2.526;0.4843;6.74E-02;-4.6157
4 Apr 2023 18:05:22.000;2092.611512;273.275;6.326;-3.01;-0.0674;-4.577;165.9052;0.1473;0.0014;0.0002;0.7158;163.6928;-9.846765;2.24999;-168.27;-139.770898;7.23;67.558906;2000;4.5486;7.5589;3.67E-04;2.4589
4 Apr 2023 18:05:32.000;2106.921212;271.216;6.151;-3.01;-0.0732;-4.583;165.9644;0.151;0.0015;0.0002;0.7402;169.6343;-11.626218;2.249988;-174.217;-145.718132;7.23;61.611671;2000;-1.3986;1.6117;4.43E-02;-3.4883
4 Apr 2023 18:05:42.000;2123.575076;269.188;5.95;-3.01;-0.0796;-4.59;166.0328;0.1556;0.0016;0.0002;0.7703;167.7862;-13.364733;2.249987;-172.376;-143.876488;7.23;63.453316;2000;0.443;3.4533;1.77E-02;-1.6467
4 Apr 2023 18:05:52.000;2142.515581;267.196;5.723;-3.01;-0.0866;-4.597;166.1099;0.161;0.0016;0.0002;0.8069;163.5594;-15.057757;2.249985;-168.156;-139.656573;7.23;67.673231;2000;4.6629;7.6732;3.12E-04;2.5732
4 Apr 2023 18:06:02.000;2163.679362;265.242;5.474;-3.01;-0.0939;-4.604;166.1953;0.1674;0.0017;0.0002;0.8511;166.2254;-16.701373;2.249983;-170.829;-142.329952;7.23;64.999852;2000;1.9896;4.9999;5.95E-03;-0.1001
4 Apr 2023 18:06:12.000;2186.99836;263.329;5.203;-3.01;-0.1014;-4.611;166.2884;0.175;0.0018;0.0002;0.9044;174.0933;-18.292353;2.249982;-178.705;-150.205423;7.23;57.124381;2000;-5.8859;-2.8756;1.55E-01;-7.9756
4 Apr 2023 18:06:22.000;2212.400663;261.461;4.913;-3.01;-0.1091;-4.619;166.3887;0.1838;0.002;0.0002;1.0109;189.5814;-19.828137;2.24998;-194.201;-165.701239;7.23;41.628565;2000;-21.3817;-18.3714;4.32E-01;-23.4714
4 Apr 2023 18:06:32.000;2239.811383;259.638;4.604;-3.01;-0.1168;-4.627;166.4957;0.1942;0.0022;0.0002;1.1749;175.6954;-21.306816;2.249979;-180.322;-151.822871;7.23;55.506933;2000;-7.5034;-4.4931;2.00E-01;-9.5931
4 Apr 2023 18:06:42.000;2269.153503;257.863;4.279;-3.01;-0.1244;-4.634;166.6087;0.2065;0.0024;0.0002;1.4595;173.5389;-22.727094;2.249977;-178.173;-149.673988;7.23;57.655815;2000;-5.3545;-2.3442;1.40E-01;-7.4442
4 Apr 2023 18:06:52.000;2300.348662;256.136;3.939;-3.01;-0.1317;-4.642;166.7273;0.2209;0.0026;0.0002;1.9297;174.2407;-24.088241;2.249976;-178.882;-150.383122;7.23;56.946682;2000;-6.0636;-3.0533;1.60E-01;-8.1533
4 Apr 2023 18:07:02.000;2333.317874;254.458;3.585;-3.01;-0.1387;-4.649;166.8509;0.238;0.0029;0.0003;2.6938;177.4318;-25.390041;2.249975;-182.081;-153.581194;7.23;53.74861;2000;-9.2617;-6.2514;2.46E-01;-11.3514
4 Apr 2023 18:07:12.000;2367.982175;252.829;3.22;-3.01;-0.1452;-4.655;166.979;0.2585;0.0034;0.0003;3.9246;185.608;-26.632733;2.249973;-190.263;-161.7639;7.23;45.565904;2000;-17.4444;-14.4341;3.94E-01;-19.5341
4 Apr 2023 18:07:22.000;2404.263194;251.249;2.845;-3.01;-0.1512;-4.661;167.1111;0.2831;0.0039;0.0003;5.8794;192.1702;-27.816955;2.249972;-196.831;-168.332124;7.23;38.99768;2000;-24.0126;-21.0023;4.50E-01;-26.1023
4 Apr 2023 18:07:32.000;2442.083641;249.719;2.461;-3.01;-0.1566;-4.667;167.2466;0.3131;0.0047;0.0004;8.8983;183.1816;-28.943684;2.249971;-187.848;-159.348814;7.23;47.98099;2000;-15.0293;-12.019;3.61E-01;-17.119
4 Apr 2023 18:07:42.000;2481.36772;248.237;2.069;-3.01;-0.1612;-4.671;167.3853;0.35;0.0058;0.0005;13.335;182.9054;-30.014177;2.24997;-187.577;-159.077325;7.23;48.252479;2000;-14.7578;-11.7475;3.57E-01;-16.8475
4 Apr 2023 18:07:46.619;2499.986626;247.568;1.885;-3.01;-0.1631;-4.673;167.4502;0.37;0.0065;0.0005;15.9247;181.7138;-30.490057;2.24997;-186.387;-157.887609;7.23;49.442195;2000;-13.5681;-10.5578;3.37E-01;-15.6578
5 Apr 2023 04:25:10.989;2337.759181;157.677;2.974;-3.01;-0.1909;-4.701;166.8674;0.2722;0.0037;0.0003;5.1133;167.4725;52.242823;2.250052;-172.173;-143.674048;7.23;63.655756;2000;0.6455;3.6558;1.56E-02;-1.4442
5 Apr 2023 04:25:20.000;2275.086591;157.351;3.63;-3.01;-0.1794;-4.689;166.6314;0.2342;0.0029;0.0003;2.5789;165.7593;52.15563;2.250052;-170.449;-141.949326;7.23;65.380478;2000;2.3702;5.3805;4.30E-03;0.2805
5 Apr 2023 04:25:30.000;2205.665989;156.966;4.381;-3.01;-0.1635;-4.674;166.3622;0.2012;0.0023;0.0002;1.3551;163.2344;52.043433;2.250052;-167.908;-139.408575;7.23;67.921229;2000;4.9109;7.9212;2.16E-04;2.8212
5 Apr 2023 04:25:40.000;2136.406689;156.556;5.161;-3.01;-0.144;-4.654;166.0851;0.1751;0.0019;0.0002;0.9134;171.7297;51.913177;2.250052;-176.384;-147.884429;7.23;59.445375;2000;-3.5649;-0.5546;9.23E-02;-5.6546
5 Apr 2023 04:25:50.000;2067.334174;156.119;5.97;-3.01;-0.1206;-4.631;165.7996;0.1541;0.0015;0.0002;0.7671;162.3841;51.762677;2.250052;-167.015;-138.515411;7.23;68.814393;2000;5.8041;8.8144;4.78E-05;3.7144
5 Apr 2023 04:26:00.000;1998.477075;155.65;6.813;-3.01;-0.0929;-4.603;165.5054;0.1369;0.0013;0.0001;0.655;176.1679;51.589381;2.250052;-180.771;-152.271474;7.23;55.05833;2000;-7.952;-4.9417;2.12E-01;-10.0417
5 Apr 2023 04:26:10.000;1929.867701;155.146;7.692;-3.01;-0.0605;-4.571;165.202;0.1225;0.0011;0.0001;0.5665;171.7394;51.390303;2.250051;-176.31;-147.810607;7.23;59.519196;2000;-3.4911;-0.4808;9.04E-02;-5.5808
5 Apr 2023 04:26:20.000;1861.542681;154.604;8.611;-3.01;-0.023;-4.533;164.8889;0.1103;0.001;0.0001;0.4951;176.1307;51.16193;2.250051;-180.664;-152.164404;7.23;55.1654;2000;-7.8449;-4.8346;2.09E-01;-9.9346
5 Apr 2023 04:26:30.000;1793.543733;154.017;9.574;-3.01;0.02;-4.49;164.5657;0.0998;0.0008;0.0001;0.4363;164.8499;50.900117;2.250051;-169.34;-140.840488;7.23;66.489316;2000;3.479;6.4893;1.42E-03;1.3893
5 Apr 2023 04:26:40.000;1725.918596;153.381;10.585;-3.01;0.0692;-4.441;164.2318;0.0908;0.0007;0.0001;0.3871;161.9371;50.599948;2.250051;-166.378;-137.878602;7.23;69.451202;2000;6.4409;9.4512;1.34E-05;4.3512
5 Apr 2023 04:26:50.000;1658.722161;152.69;11.651;-3.01;0.125;-4.385;163.8869;0.0829;0.0007;0.0001;0.3454;159.636;50.255572;2.25005;-164.021;-135.521681;7.23;71.808123;2000;8.7978;11.8081;1.82E-08;6.7081
5 Apr 2023 04:27:00.000;1592.017849;151.934;12.777;-3.01;0.1881;-4.322;163.5304;0.0759;0.0006;0.0001;0.3097;159.137;49.859997;2.25005;-163.459;-134.959536;7.23;72.370267;2000;9.36;12.3703;2.11E-09;7.2703
5 Apr 2023 04:27:10.000;1525.879294;151.106;13.97;-3.01;0.2592;-4.251;163.1618;0.0697;0.0005;0.0001;0.2787;166.3592;49.404838;2.250049;-170.61;-142.110716;7.23;65.219087;2000;2.2088;5.2191;4.95E-03;0.1191
5 Apr 2023 04:27:20.000;1460.392407;150.193;15.237;-3.01;0.3389;-4.171;162.7808;0.0642;0.0005;0.0001;0.2516;158.5021;48.879995;2.250049;-162.673;-134.173815;7.23;73.155989;2000;10.1457;13.156;6.32E-11;8.056
5 Apr 2023 04:27:30.000;1395.657905;149.183;16.587;-3.01;0.4282;-4.082;162.387;0.0592;0.0004;0.0001;0.2278;159.1061;48.273273;2.250048;-163.188;-134.68865;7.23;72.641154;2000;9.6309;12.6412;6.75E-10;7.5412
5 Apr 2023 04:27:40.000;1331.794412;148.059;18.029;-3.01;0.5277;-3.982;161.9802;0.0547;0.0004;0.0001;0.2067;163.1163;47.569901;2.250048;-167.099;-138.599295;7.23;68.730509;2000;5.7202;8.7305;5.58E-05;3.6305
5 Apr 2023 04:27:50.000;1268.942259;146.802;19.574;-3.01;0.6383;-3.872;161.5603;0.0506;0.0003;0.0001;0.1879;164.5108;46.751962;2.250047;-168.383;-139.883221;7.23;67.446583;2000;4.4363;7.4466;4.29E-04;2.3466
5 Apr 2023 04:28:00.000;1207.268116;145.387;21.232;-3.01;0.7608;-3.749;161.1275;0.0468;0.0003;0;0.171;156.6455;45.797714;2.250046;-160.395;-131.895353;7.23;75.434451;2000;12.4242;15.4345;3.12E-17;10.3345
5 Apr 2023 04:28:10.000;1146.970601;143.785;23.017;-3.01;0.8959;-3.614;160.6825;0.0434;0.0003;0;0.1559;156.0322;44.680811;2.250045;-159.646;-131.146895;7.23;76.182909;2000;13.1726;16.1829;4.01E-20;11.0829
5 Apr 2023 04:28:20.000;1088.28697;141.957;24.938;-3.01;1.0442;-3.466;160.2263;0.0403;0.0002;0;0.1424;164.3381;43.369462;2.250043;-167.804;-139.304594;7.23;68.02521;2000;5.0149;8.0252;1.84E-04;2.9252
5 Apr 2023 04:28:30.000;1031.500921;139.858;27.008;-3.01;1.2059;-3.304;159.7608;0.0374;0.0002;0;0.1302;160.7871;41.825616;2.250042;-164.091;-135.5919;7.23;71.737904;2000;8.7276;11.7379;2.34E-08;6.6379
5 Apr 2023 04:28:40.000;976.951383;137.428;29.235;-3.01;1.3806;-3.129;159.2889;0.0348;0.0002;0;0.1193;160.2546;40.004358;2.25004;-163.384;-134.884626;7.23;72.445178;2000;9.4349;12.4452;1.55E-09;7.3452
5 Apr 2023 04:28:50.000;925.041783;134.592;31.622;-3.01;1.5675;-2.943;158.8147;0.0325;0.0002;0;0.1095;159.7227;37.853843;2.250038;-162.665;-134.165951;7.23;73.163853;2000;10.1536;13.1639;6.08E-11;8.0639
5 Apr 2023 04:29:00.000;876.248755;131.257;34.161;-3.01;1.7642;-2.746;158.344;0.0303;0.0002;0;0.1008;159.1854;35.316338;2.250035;-161.931;-133.431896;7.23;73.897908;2000;10.8876;13.8979;1.23E-12;8.7979
5 Apr 2023 04:29:10.000;831.128281;127.307;36.829;-3.01;1.9672;-2.543;157.8848;0.0284;0.0002;0;0.0932;158.6766;32.331181;2.250032;-161.219;-132.720069;7.23;74.609735;2000;11.5994;14.6097;1.44E-14;9.5097
5 Apr 2023 04:29:20.000;790.316198;122.603;39.577;-3.01;2.1709;-2.339;157.4475;0.0267;0.0001;0;0.0866;158.1944;28.840743;2.250029;-160.533;-132.034128;7.23;75.295676;2000;12.2854;15.2957;9.51E-17;10.1957
5 Apr 2023 04:29:30.000;754.517331;116.99;42.319;-3.01;2.3676;-2.142;157.0448;0.0253;0.0001;0;0.081;157.7522;24.800248;2.250025;-159.895;-131.395292;7.23;75.934512;2000;12.9242;15.9345;4.14E-19;10.8345
5 Apr 2023 04:29:40.000;724.480522;110.32;44.924;-3.01;2.5474;-1.963;156.692;0.0241;0.0001;0;0.0764;157.3659;20.191885;2.25002;-159.328;-130.829156;7.23;76.500648;2000;13.4903;16.5006;1.65E-21;11.4006
5 Apr 2023 04:29:50.000;700.951156;102.498;47.208;-3.01;2.6988;-1.811;156.4052;0.0232;0.0001;0;0.073;157.0522;15.041069;2.250015;-158.863;-130.364043;7.23;76.965761;2000;13.9555;16.9658;1.01E-23;11.8658
5 Apr 2023 04:30:00.000;684.603877;93.564;48.95;-3.01;2.8102;-1.7;156.2002;0.0226;0.0001;0;0.0706;156.8273;9.430295;2.250009;-158.527;-130.027829;7.23;77.301975;2000;14.2917;17.302;1.77E-25;12.202
5 Apr 2023 04:30:10.000;675.962327;83.777;49.938;-3.01;2.8717;-1.638;156.0899;0.0223;0.0001;0;0.0694;156.7046;3.503231;2.250004;-158.343;-129.843512;7.23;77.486292;2000;14.476;17.4863;1.69E-26;12.3863
5 Apr 2023 04:30:20.000;675.323662;73.63;50.031;-3.01;2.8776;-1.632;156.0817;0.0223;0.0001;0;0.0692;156.6915;-2.547467;2.249997;-158.324;-129.824609;7.23;77.505195;2000;14.4949;17.5052;1.32E-26;12.4052
5 Apr 2023 04:30:30.000;682.710712;63.734;49.214;-3.01;2.8272;-1.683;156.1762;0.0225;0.0001;0;0.0703;156.7886;-8.508286;2.249991;-158.471;-129.97206;7.23;77.357744;2000;14.3474;17.3577;8.78E-26;12.2577
5 Apr 2023 04:30:40.000;697.867991;54.617;47.609;-3.01;2.7256;-1.784;156.3669;0.0231;0.0001;0;0.0724;156.9982;-14.180952;2.249986;-158.783;-130.283305;7.23;77.046499;2000;14.0362;17.0465;3.92E-24;11.9465
5 Apr 2023 04:30:50.000;720.303399;46.584;45.423;-3.01;2.5821;-1.928;156.6417;0.024;0.0001;0;0.0756;157.2891;-19.4127;2.249981;-159.217;-130.717629;7.23;76.612175;2000;13.6019;16.6122;5.11E-22;11.5122
5 Apr 2023 04:31:00.000;749.361309;39.708;42.876;-3.01;2.4082;-2.102;156.9853;0.0251;0.0001;0;0.08;157.6544;-24.111242;2.249976;-159.756;-131.256829;7.23;76.072975;2000;13.0627;16.073;1.15E-19;10.973
5 Apr 2023 04:31:10.000;784.302686;33.913;40.161;-3.01;2.2154;-2.295;157.3811;0.0265;0.0001;0;0.0853;158.077;-28.242786;2.249972;-160.372;-131.872202;7.23;75.457602;2000;12.4473;15.4576;2.58E-17;10.3576
5 Apr 2023 04:31:20.000;824.375882;29.057;37.419;-3.01;2.014;-2.496;157.8139;0.0281;0.0002;0;0.0916;158.5407;-31.819352;2.249968;-161.037;-132.537414;7.23;74.79239;2000;11.7821;14.7924;4.09E-15;9.6924
5 Apr 2023 04:31:30.000;868.866674;24.983;34.743;-3.01;1.8119;-2.698;158.2705;0.0299;0.0002;0;0.099;159.0316;-34.882405;2.249965;-161.73;-133.230365;7.23;74.099439;2000;11.0891;14.0994;3.76E-13;8.9994
5 Apr 2023 04:31:40.000;917.127421;21.549;32.189;-3.01;1.6152;-2.895;158.74;0.032;0.0002;0;0.1074;159.5383;-37.488293;2.249963;-162.433;-133.933742;7.23;73.396062;2000;10.3858;13.3961;1.90E-11;8.2961
5 Apr 2023 04:31:50.000;968.589361;18.634;29.783;-3.01;1.4278;-3.082;159.2142;0.0343;0.0002;0;0.1169;160.0519;-39.697671;2.24996;-163.134;-134.634731;7.23;72.695073;2000;9.6848;12.6951;5.33E-10;7.5951
5 Apr 2023 04:32:00.000;1022.763326;16.141;27.535;-3.01;1.252;-3.258;159.6869;0.0369;0.0002;0;0.1274;160.5657;-41.56898;2.249958;-163.824;-135.324365;7.23;72.005439;2000;8.9951;12.0054;8.82E-09;6.9054
