Time;Range;Azimuth;Elevation;Xmtr_Power;Xmtr_Gain;EIRP;FSL;AL;RL;CL;TL;PL;FD;RF;RIP;FD;gT;CNo;B;CN;EbNo;BER;LM
2 Apr 2023 04:57:39.000;2324.239784;351.251;3.321;-3.010;4.1500;-0.360;166.8171;0.2561;0.0032;0.0003;3.5309;175.2747;-53.071218;2.249947;-175.635;-147.135399;7.23000000;60.194405;2000.000000;-2.8159;0.1944;7.405735e-02;-4.9056
2 Apr 2023 04:57:49.000;2394.976862;351.170;2.600;-3.010;4.1500;-0.360;167.0775;0.3067;0.0044;0.0004;7.6653;177.7277;-53.107397;2.249947;-178.088;-149.588409;7.23000000;57.741395;2000.000000;-5.2689;-2.2586;1.377691e-01;-7.3586
2 Apr 2023 04:57:53.487;2426.727418;351.135;2.284;-3.010;4.1500;-0.360;167.1919;0.3348;0.0052;0.0004;10.7108;209.2628;-53.120491;2.249947;-209.623;-181.123493;7.23000000;26.206311;2000.000000;-36.8040;-33.7937;4.884740e-01;-38.8937
2 Apr 2023 16:40:08.115;2343.137930;23.134;3.573;-3.010;4.1500;-0.360;166.8874;0.2417;0.0030;0.0003;2.7279;166.1825;51.419305;2.250051;-166.543;-138.043188;7.23000000;69.286616;2000.000000;6.2763;9.2866;1.898375e-05;4.1866
2 Apr 2023 16:40:18.000;2275.495393;23.573;4.295;-3.010;4.1500;-0.360;166.6330;0.2080;0.0023;0.0002;1.4418;164.6547;51.295348;2.250051;-165.015;-136.515339;7.23000000;70.814464;2000.000000;7.8042;10.8145;4.512843e-07;5.7145
2 Apr 2023 16:40:28.000;2207.241969;24.044;5.051;-3.010;4.1500;-0.360;166.3684;0.1811;0.0019;0.0002;0.9372;168.5381;51.151333;2.250051;-168.898;-140.398718;7.23000000;66.931086;2000.000000;3.9208;6.9311;8.418317e-04;1.8311
2 Apr 2023 16:40:38.000;2139.194088;24.545;5.834;-3.010;4.1500;-0.360;166.0964;0.1594;0.0016;0.0002;0.7886;168.2120;50.986441;2.250051;-168.572;-140.072712;7.23000000;67.257092;2000.000000;4.2468;7.2571;5.548236e-04;2.1571
2 Apr 2023 16:40:48.000;2071.381195;25.079;6.646;-3.010;4.1500;-0.360;165.8166;0.1416;0.0014;0.0001;0.6747;165.2023;50.798169;2.250051;-165.562;-137.062943;7.23000000;70.266860;2000.000000;7.2566;10.2669;1.997254e-06;5.1669
2 Apr 2023 16:40:58.000;2003.836327;25.650;7.490;-3.010;4.1500;-0.360;165.5287;0.1268;0.0012;0.0001;0.5848;162.6942;50.583613;2.250051;-163.054;-134.554831;7.23000000;72.774973;2000.000000;9.7647;12.7750;3.741941e-10;7.6750
2 Apr 2023 16:41:08.000;1936.596702;26.262;8.370;-3.010;4.1500;-0.360;165.2322;0.1143;0.0010;0.0001;0.5121;164.0871;50.339390;2.250050;-164.447;-135.947731;7.23000000;71.382073;2000.000000;8.3718;11.3821;7.879292e-08;6.2821
2 Apr 2023 16:41:18.000;1869.704415;26.920;9.288;-3.010;4.1500;-0.360;164.9269;0.1036;0.0009;0.0001;0.4523;162.6321;50.061547;2.250050;-162.992;-134.492799;7.23000000;72.837005;2000.000000;9.8267;12.8370;2.829934e-10;7.7370
2 Apr 2023 16:41:28.000;1803.207268;27.629;10.249;-3.010;4.1500;-0.360;164.6123;0.0944;0.0008;0.0001;0.4023;161.7644;49.745449;2.250050;-162.124;-133.625101;7.23000000;73.704703;2000.000000;10.6944;13.7047;3.668323e-12;8.6047
2 Apr 2023 16:41:38.000;1737.159763;28.395;11.255;-3.010;4.1500;-0.360;164.2882;0.0863;0.0007;0.0001;0.3599;170.2751;49.385647;2.250049;-170.635;-142.135807;7.23000000;65.193997;2000.000000;2.1837;5.1940;5.060500e-03;0.0940
2 Apr 2023 16:41:48.000;1671.624301;29.227;12.313;-3.010;4.1500;-0.360;163.9542;0.0792;0.0006;0.0001;0.3235;166.9638;48.975710;2.250049;-167.324;-138.824482;7.23000000;68.505322;2000.000000;5.4950;8.5053;8.322804e-05;3.4053
2 Apr 2023 16:41:58.000;1606.672607;30.133;13.427;-3.010;4.1500;-0.360;163.6100;0.0728;0.0005;0.0001;0.2920;166.4801;48.508030;2.250049;-166.840;-138.340720;7.23000000;68.989084;2000.000000;5.9788;8.9891;3.434340e-05;3.8891
2 Apr 2023 16:42:08.000;1542.387460;31.122;14.603;-3.010;4.1500;-0.360;163.2553;0.0672;0.0005;0.0001;0.2645;166.6412;47.973583;2.250048;-167.001;-138.501828;7.23000000;68.827976;2000.000000;5.8177;8.8280;4.660233e-05;3.7280
2 Apr 2023 16:42:18.000;1478.864763;32.208;15.846;-3.010;4.1500;-0.360;162.8900;0.0621;0.0004;0.0001;0.2403;162.2792;47.361641;2.250047;-162.639;-134.139839;7.23000000;73.189965;2000.000000;10.1797;13.1900;5.349159e-11;8.0900
2 Apr 2023 16:42:28.000;1416.216033;33.404;17.163;-3.010;4.1500;-0.360;162.5140;0.0576;0.0004;0.0001;0.2189;160.6837;46.659435;2.250047;-161.044;-132.544358;7.23000000;74.785446;2000.000000;11.7751;14.7854;4.291221e-15;9.6854
2 Apr 2023 16:42:38.000;1354.571378;34.728;18.563;-3.010;4.1500;-0.360;162.1275;0.0534;0.0004;0.0001;0.1998;177.2815;45.851754;2.250046;-177.641;-149.142120;7.23000000;58.187684;2000.000000;-4.8226;-1.8123;1.255076e-01;-6.9123
2 Apr 2023 16:42:48.000;1294.083048;36.201;20.050;-3.010;4.1500;-0.360;161.7307;0.0496;0.0003;0.0000;0.1827;160.6784;44.920498;2.250045;-161.038;-132.539086;7.23000000;74.790718;2000.000000;11.7804;14.7907;4.134739e-15;9.6907
2 Apr 2023 16:42:58.000;1234.929609;37.847;21.635;-3.010;4.1500;-0.360;161.3243;0.0462;0.0003;0.0000;0.1674;165.9984;43.844179;2.250044;-166.358;-137.859087;7.23000000;69.470717;2000.000000;6.4604;9.4707;1.289580e-05;4.3707
2 Apr 2023 16:43:08.000;1177.320796;39.697;23.322;-3.010;4.1500;-0.360;160.9093;0.0430;0.0003;0.0000;0.1536;156.7939;42.597418;2.250043;-157.154;-128.654611;7.23000000;78.675193;2000.000000;15.6649;18.6752;1.000000e-30;13.5752
2 Apr 2023 16:43:18.000;1121.503009;41.786;25.117;-3.010;4.1500;-0.360;160.4874;0.0401;0.0002;0.0000;0.1413;156.2844;41.150494;2.250041;-156.644;-128.145104;7.23000000;79.184699;2000.000000;16.1744;19.1847;1.000000e-30;14.0847
2 Apr 2023 16:43:28.000;1067.765313;44.160;27.025;-3.010;4.1500;-0.360;160.0609;0.0375;0.0002;0.0000;0.1301;161.6915;39.469064;2.250039;-162.052;-133.552172;7.23000000;73.777632;2000.000000;10.7673;13.7776;2.445502e-12;8.6776
2 Apr 2023 16:43:38.000;1016.445581;46.872;29.043;-3.010;4.1500;-0.360;159.6331;0.0351;0.0002;0.0000;0.1201;161.1933;37.514265;2.250038;-161.553;-133.053940;7.23000000;74.275864;2000.000000;11.2656;14.2759;1.271839e-13;9.1759
2 Apr 2023 16:43:48.000;967.936114;49.986;31.163;-3.010;4.1500;-0.360;159.2084;0.0329;0.0002;0.0000;0.1112;160.7014;35.243474;2.250035;-161.061;-132.562101;7.23000000;74.767703;2000.000000;11.7574;14.7677;4.861122e-15;9.6677
2 Apr 2023 16:43:58.000;922.687537;53.575;33.368;-3.010;4.1500;-0.360;158.7925;0.0310;0.0002;0.0000;0.1034;160.2226;32.612193;2.250033;-160.583;-132.083263;7.23000000;75.246541;2000.000000;12.2362;15.2465;1.399665e-16;10.1465
2 Apr 2023 16:44:08.000;881.209183;57.725;35.622;-3.010;4.1500;-0.360;158.3930;0.0293;0.0002;0.0000;0.0965;159.7651;29.577546;2.250030;-160.125;-131.625730;7.23000000;75.704074;2000.000000;12.6938;15.7041;3.227186e-18;10.6041
2 Apr 2023 16:44:18.000;844.063609;62.525;37.871;-3.010;4.1500;-0.360;158.0189;0.0278;0.0001;0.0000;0.0905;159.3389;26.103929;2.250026;-159.699;-131.199576;7.23000000;76.130228;2000.000000;13.1199;16.1302;6.650710e-20;11.0302
2 Apr 2023 16:44:28.000;811.851177;68.057;40.035;-3.010;4.1500;-0.360;157.6810;0.0265;0.0001;0.0000;0.0856;158.9558;22.170854;2.250022;-159.316;-130.816505;7.23000000;76.513299;2000.000000;13.5030;16.5133;1.449758e-21;11.4133
2 Apr 2023 16:44:38.000;785.184653;74.378;42.006;-3.010;4.1500;-0.360;157.3909;0.0255;0.0001;0.0000;0.0816;158.6287;17.782698;2.250018;-158.989;-130.489366;7.23000000;76.840438;2000.000000;13.8301;16.8404;4.196590e-23;11.7404
2 Apr 2023 16:44:48.000;764.648902;81.482;43.654;-3.010;4.1500;-0.360;157.1607;0.0247;0.0001;0.0000;0.0786;158.3705;12.978087;2.250013;-158.731;-130.231183;7.23000000;77.098621;2000.000000;14.0883;17.0986;2.114032e-24;11.9986
2 Apr 2023 16:44:58.000;750.750797;89.271;44.840;-3.010;4.1500;-0.360;157.0013;0.0242;0.0001;0.0000;0.0766;158.1932;7.835984;2.250008;-158.553;-130.053819;7.23000000;77.275985;2000.000000;14.2657;17.2760;2.444777e-25;12.1760
2 Apr 2023 16:45:08.000;743.865215;97.531;45.446;-3.010;4.1500;-0.360;156.9213;0.0239;0.0001;0.0000;0.0756;158.1057;2.474641;2.250002;-158.466;-129.966361;7.23000000;77.363443;2000.000000;14.3531;17.3634;8.168128e-26;12.2634
2 Apr 2023 16:45:18.000;744.188628;105.948;45.404;-3.010;4.1500;-0.360;156.9251;0.0239;0.0001;0.0000;0.0757;158.1130;-2.959031;2.249997;-158.473;-129.973672;7.23000000;77.356132;2000.000000;14.3458;17.3561;8.959523e-26;12.2561
2 Apr 2023 16:45:28.000;751.712699;114.170;44.718;-3.010;4.1500;-0.360;157.0125;0.0242;0.0001;0.0000;0.0768;158.2149;-8.308010;2.249992;-158.575;-130.075538;7.23000000;77.254266;2000.000000;14.2440;17.2543;3.198960e-25;12.1543
2 Apr 2023 16:45:38.000;766.225371;121.892;43.463;-3.010;4.1500;-0.360;157.1786;0.0248;0.0001;0.0000;0.0789;158.4060;-13.427091;2.249987;-158.766;-130.266689;7.23000000;77.063115;2000.000000;14.0528;17.0631;3.222171e-24;11.9631
2 Apr 2023 16:45:48.000;787.339483;128.912;41.761;-3.010;4.1500;-0.360;157.4147;0.0256;0.0001;0.0000;0.0820;158.6770;-18.201045;2.249982;-159.037;-130.537707;7.23000000;76.792097;2000.000000;13.7818;16.7921;7.202898e-23;11.6921
2 Apr 2023 16:45:58.000;814.540062;135.143;39.750;-3.010;4.1500;-0.360;157.7097;0.0266;0.0001;0.0000;0.0862;159.0158;-22.554307;2.249977;-159.376;-130.876487;7.23000000;76.453317;2000.000000;13.4430;16.4533;2.698576e-21;11.3533
2 Apr 2023 16:46:08.000;847.239097;140.589;37.560;-3.010;4.1500;-0.360;158.0516;0.0279;0.0002;0.0000;0.0913;159.4092;-26.451423;2.249974;-159.769;-131.269834;7.23000000;76.059970;2000.000000;13.0497;16.0600;1.294783e-19;10.9600
2 Apr 2023 16:46:18.000;884.824106;145.311;35.296;-3.010;4.1500;-0.360;158.4286;0.0295;0.0002;0.0000;0.0974;159.8441;-29.890413;2.249970;-160.204;-131.704775;7.23000000;75.625029;2000.000000;12.6147;15.6250;6.367524e-18;10.5250
2 Apr 2023 16:46:28.000;926.697240;149.391;33.035;-3.010;4.1500;-0.360;158.8302;0.0312;0.0002;0.0000;0.1045;160.3088;-32.893294;2.249967;-160.669;-132.169504;7.23000000;75.160300;2000.000000;12.1500;15.1603;2.729069e-16;10.0603
2 Apr 2023 16:46:38.000;972.300578;152.920;30.829;-3.010;4.1500;-0.360;159.2474;0.0332;0.0002;0.0000;0.1126;160.7937;-35.496513;2.249965;-161.154;-132.654323;7.23000000;74.675481;2000.000000;11.6652;14.6755;9.219996e-15;9.5755
2 Apr 2023 16:46:48.000;1021.129960;155.981;28.710;-3.010;4.1500;-0.360;159.6731;0.0354;0.0002;0.0000;0.1217;161.2900;-37.743213;2.249962;-161.650;-133.150664;7.23000000;74.179140;2000.000000;11.1688;14.1791;2.318109e-13;9.0791
2 Apr 2023 16:46:58.000;1072.740026;158.647;26.696;-3.010;4.1500;-0.360;160.1013;0.0378;0.0002;0.0000;0.1319;161.7909;-39.677799;2.249960;-162.151;-133.651577;7.23000000;73.678227;2000.000000;10.6679;13.6782;4.243096e-12;8.5782
2 Apr 2023 16:47:08.000;1126.743466;160.981;24.793;-3.010;4.1500;-0.360;160.5279;0.0405;0.0002;0.0000;0.1433;165.4754;-41.342591;2.249959;-165.835;-137.336036;7.23000000;69.993767;2000.000000;6.9835;9.9938;3.930627e-06;4.8938
2 Apr 2023 16:47:18.000;1182.806923;163.036;23.003;-3.010;4.1500;-0.360;160.9497;0.0434;0.0003;0.0000;0.1561;164.6601;-42.776060;2.249957;-165.020;-136.520759;7.23000000;70.809045;2000.000000;7.7987;10.8090;4.583911e-07;5.7090
2 Apr 2023 16:47:28.000;1240.645302;164.854;21.322;-3.010;4.1500;-0.360;161.3644;0.0466;0.0003;0.0000;0.1702;157.5155;-44.012132;2.249956;-157.875;-129.376155;7.23000000;77.953649;2000.000000;14.9433;17.9536;2.742015e-29;12.8536
2 Apr 2023 16:47:38.000;1300.015313;166.471;19.743;-3.010;4.1500;-0.360;161.7704;0.0501;0.0003;0.0000;0.1860;157.7628;-45.080122;2.249955;-158.123;-129.623504;7.23000000;77.706300;2000.000000;14.6960;17.7063;8.937004e-28;12.6063
2 Apr 2023 16:47:48.000;1360.710753;167.918;18.261;-3.010;4.1500;-0.360;162.1667;0.0540;0.0004;0.0001;0.2036;162.0607;-46.005059;2.249954;-162.421;-133.921320;7.23000000;73.408484;2000.000000;10.3982;13.4085;1.781016e-11;8.3085
2 Apr 2023 16:47:58.000;1422.555209;169.217;16.867;-3.010;4.1500;-0.360;162.5528;0.0582;0.0004;0.0001;0.2234;158.6745;-46.808106;2.249953;-159.034;-130.535137;7.23000000;76.794667;2000.000000;13.7844;16.7947;7.000045e-23;11.6947
2 Apr 2023 16:48:08.000;1485.398497;170.391;15.554;-3.010;4.1500;-0.360;162.9283;0.0629;0.0005;0.0001;0.2456;159.1362;-47.507093;2.249952;-159.496;-130.996900;7.23000000;76.332904;2000.000000;13.3226;16.3329;9.158604e-21;11.2329
2 Apr 2023 16:48:18.000;1549.112239;171.454;14.315;-3.010;4.1500;-0.360;163.2931;0.0681;0.0005;0.0001;0.2708;175.4362;-48.116999;2.249952;-175.796;-147.296824;7.23000000;60.032980;2000.000000;-2.9773;0.0330;7.786304e-02;-5.0670
2 Apr 2023 16:48:28.000;1613.586367;172.423;13.143;-3.010;4.1500;-0.360;163.6473;0.0739;0.0006;0.0001;0.2995;161.0856;-48.650401;2.249951;-161.446;-132.946309;7.23000000;74.383495;2000.000000;11.3732;14.3835;6.420193e-14;9.2835
2 Apr 2023 16:48:38.000;1678.726192;173.308;12.032;-3.010;4.1500;-0.360;163.9910;0.0804;0.0006;0.0001;0.3325;161.5995;-49.117865;2.249951;-161.959;-133.460160;7.23000000;73.869644;2000.000000;10.8593;13.8696;1.452151e-12;8.7696
2 Apr 2023 16:48:48.000;1744.449951;174.119;10.978;-3.010;4.1500;-0.360;164.3246;0.0877;0.0007;0.0001;0.3708;176.3492;-49.528283;2.249950;-176.709;-148.209878;7.23000000;59.119926;2000.000000;-3.8904;-0.8801;1.006349e-01;-5.9801
2 Apr 2023 16:48:58.000;1810.686771;174.866;9.973;-3.010;4.1500;-0.360;164.6483;0.0960;0.0008;0.0001;0.4156;161.1447;-49.889150;2.249950;-161.505;-133.005327;7.23000000;74.324477;2000.000000;11.3142;14.3245;9.359117e-14;9.2245
2 Apr 2023 16:49:08.000;1877.374970;175.555;9.015;-3.010;4.1500;-0.360;164.9625;0.1056;0.0009;0.0001;0.4687;165.8690;-50.206804;2.249950;-166.229;-137.729693;7.23000000;69.600111;2000.000000;6.5898;9.6001;9.733792e-06;4.5001
2 Apr 2023 16:49:18.000;1944.460649;176.193;8.099;-3.010;4.1500;-0.360;165.2674;0.1167;0.0011;0.0001;0.5326;168.3453;-50.486618;2.249950;-168.705;-140.206007;7.23000000;67.123797;2000.000000;4.1135;7.1238;6.602719e-04;2.0238
2 Apr 2023 16:49:28.000;2011.896517;176.786;7.221;-3.010;4.1500;-0.360;165.5635;0.1297;0.0012;0.0001;0.6109;164.2090;-50.733161;2.249949;-164.569;-136.069666;7.23000000;71.260138;2000.000000;8.2498;11.2601;1.168136e-07;6.1601
2 Apr 2023 16:49:38.000;2079.640909;177.337;6.379;-3.010;4.1500;-0.360;165.8512;0.1452;0.0014;0.0002;0.7087;163.1379;-50.950333;2.249949;-163.498;-134.998545;7.23000000;72.331259;2000.000000;9.3210;12.3313;2.473421e-09;7.2313
2 Apr 2023 16:49:48.000;2147.656973;177.851;5.568;-3.010;4.1500;-0.360;166.1307;0.1638;0.0017;0.0002;0.8340;175.0122;-51.141472;2.249949;-175.372;-146.872843;7.23000000;60.456961;2000.000000;-2.5533;0.4570;6.803240e-02;-4.6430
2 Apr 2023 16:49:58.000;2215.911979;178.332;4.786;-3.010;4.1500;-0.360;166.4025;0.1867;0.0020;0.0002;1.0676;165.5877;-51.309444;2.249949;-165.948;-137.448317;7.23000000;69.881487;2000.000000;6.8712;9.8815;5.132110e-06;4.7815
2 Apr 2023 16:50:08.000;2284.376747;178.782;4.031;-3.010;4.1500;-0.360;166.6668;0.2152;0.0025;0.0002;1.7800;164.9869;-51.456720;2.249949;-165.347;-136.847548;7.23000000;70.482256;2000.000000;7.4720;10.4823;1.136734e-06;5.3823
2 Apr 2023 16:50:18.000;2353.025158;179.205;3.302;-3.010;4.1500;-0.360;166.9240;0.2517;0.0033;0.0003;3.6027;168.7175;-51.585435;2.249948;-169.077;-140.578119;7.23000000;66.751685;2000.000000;3.7414;6.7517;1.046179e-03;1.6517
2 Apr 2023 16:50:28.000;2421.833746;179.602;2.594;-3.010;4.1500;-0.360;167.1743;0.2995;0.0044;0.0004;7.7126;179.7085;-51.697442;2.249948;-180.068;-151.569162;7.23000000;55.760642;2000.000000;-7.2497;-4.2394;1.926822e-01;-9.3394
2 Apr 2023 16:50:38.000;2490.781347;179.977;1.908;-3.010;4.1500;-0.360;167.4181;0.3641;0.0064;0.0005;15.5831;189.8208;-51.794353;2.249948;-190.181;-161.681417;7.23000000;45.648387;2000.000000;-17.3619;-14.3516;3.932039e-01;-19.4516
2 Apr 2023 16:50:38.935;2497.236824;180.011;1.845;-3.010;4.1500;-0.360;167.4406;0.3712;0.0067;0.0005;16.5353;187.4373;-51.802697;2.249948;-187.797;-159.297939;7.23000000;48.031864;2000.000000;-14.9784;-11.9681;3.607181e-01;-17.0681
2 Apr 2023 18:16:45.263;2499.993834;312.642;1.972;-3.010;4.1500;-0.360;167.4502;0.3658;0.0062;0.0005;14.6622;184.2824;23.632621;2.250024;-184.642;-156.143029;7.23000000;51.186775;2000.000000;-11.8235;-8.8132;3.040845e-01;-13.9132
2 Apr 2023 18:16:55.000;2470.126266;311.092;2.264;-3.010;4.1500;-0.360;167.3458;0.3353;0.0052;0.0004;10.9415;175.4565;22.402589;2.250022;-175.817;-147.317166;7.23000000;60.012638;2000.000000;-2.9977;0.0126;7.834783e-02;-5.0874
2 Apr 2023 18:17:05.000;2441.144855;309.461;2.551;-3.010;4.1500;-0.360;167.2433;0.3094;0.0045;0.0004;8.0829;172.6296;21.091216;2.250021;-172.990;-144.490240;7.23000000;62.839564;2000.000000;-0.1707;2.8396;2.493540e-02;-2.2604
2 Apr 2023 18:17:15.000;2413.942864;307.791;2.823;-3.010;4.1500;-0.360;167.1460;0.2879;0.0040;0.0003;6.0196;178.2998;19.731792;2.250020;-178.660;-150.160447;7.23000000;57.169357;2000.000000;-5.8409;-2.8306;1.536511e-01;-7.9306
2 Apr 2023 18:17:25.000;2388.583622;306.082;3.080;-3.010;4.1500;-0.360;167.0542;0.2699;0.0036;0.0003;4.5575;174.4374;18.325430;2.250018;-174.797;-146.298091;7.23000000;61.031713;2000.000000;-1.9786;1.0317;5.562748e-02;-4.0683
2 Apr 2023 18:17:35.000;2365.128689;304.338;3.321;-3.010;4.1500;-0.360;166.9685;0.2549;0.0032;0.0003;3.5301;167.1113;16.873673;2.250017;-167.471;-138.971968;7.23000000;68.357836;2000.000000;5.3475;8.3578;1.070599e-04;3.2578
2 Apr 2023 18:17:45.000;2343.637272;302.558;3.543;-3.010;4.1500;-0.360;166.8892;0.2423;0.0030;0.0003;2.8092;173.8940;15.378516;2.250015;-174.254;-145.754616;7.23000000;61.575188;2000.000000;-1.4351;1.5752;4.499897e-02;-3.5248
2 Apr 2023 18:17:55.000;2324.165612;300.747;3.747;-3.010;4.1500;-0.360;166.8168;0.2317;0.0028;0.0003;2.3024;167.8111;13.842417;2.250014;-168.171;-139.671734;7.23000000;67.658070;2000.000000;4.6478;7.6581;3.186545e-04;2.5581
2 Apr 2023 18:18:05.000;2306.766361;298.905;3.930;-3.010;4.1500;-0.360;166.7515;0.2229;0.0026;0.0002;1.9447;169.0065;12.268305;2.250012;-169.367;-140.867186;7.23000000;66.462618;2000.000000;3.4523;6.4626;1.459750e-03;1.3626
2 Apr 2023 18:18:15.000;2291.488054;297.036;4.092;-3.010;4.1500;-0.360;166.6938;0.2156;0.0025;0.0002;1.6917;164.9888;10.659580;2.250011;-165.349;-136.849492;7.23000000;70.480312;2000.000000;7.4700;10.4803;1.142668e-06;5.3803
2 Apr 2023 18:18:25.000;2278.374108;295.143;4.232;-3.010;4.1500;-0.360;166.6439;0.2096;0.0024;0.0002;1.5128;172.3554;9.020061;2.250009;-172.715;-144.216057;7.23000000;63.113747;2000.000000;0.1034;3.1137;2.148703e-02;-1.9863
2 Apr 2023 18:18:35.000;2267.462861;293.229;4.348;-3.010;4.1500;-0.360;166.6022;0.2049;0.0023;0.0002;1.3874;164.8872;7.354008;2.250007;-165.247;-136.747844;7.23000000;70.581960;2000.000000;7.5717;10.5820;8.676355e-07;5.4820
2 Apr 2023 18:18:45.000;2258.786624;291.298;4.441;-3.010;4.1500;-0.360;166.5689;0.2012;0.0023;0.0002;1.3013;166.4623;5.666045;2.250006;-166.822;-138.322927;7.23000000;69.006877;2000.000000;5.9966;9.0069;3.318286e-05;3.9069
2 Apr 2023 18:18:55.000;2252.371330;289.353;4.509;-3.010;4.1500;-0.360;166.5442;0.1986;0.0022;0.0002;1.2450;174.4990;3.961112;2.250004;-174.859;-146.359704;7.23000000;60.970100;2000.000000;-2.0402;0.9701;5.690236e-02;-4.1299
2 Apr 2023 18:19:05.000;2248.236152;287.399;4.552;-3.010;4.1500;-0.360;166.5283;0.1970;0.0022;0.0002;1.2121;190.2169;2.244404;2.250002;-190.577;-162.077608;7.23000000;45.252196;2000.000000;-17.7581;-14.7478;3.978579e-01;-19.8478
2 Apr 2023 18:19:15.000;2246.393211;285.440;4.569;-3.010;4.1500;-0.360;166.5211;0.1963;0.0022;0.0002;1.1992;179.0407;0.521297;2.250001;-179.401;-150.901338;7.23000000;56.428466;2000.000000;-6.5818;-3.5715;1.742690e-01;-8.6715
2 Apr 2023 18:19:25.000;2246.847391;283.479;4.562;-3.010;4.1500;-0.360;166.5229;0.1965;0.0022;0.0002;1.2047;185.8286;-1.202734;2.249999;-186.189;-157.689234;7.23000000;49.640570;2000.000000;-13.3697;-10.3594;3.339306e-01;-15.4594
2 Apr 2023 18:19:35.000;2249.596257;281.521;4.529;-3.010;4.1500;-0.360;166.5335;0.1976;0.0022;0.0002;1.2293;176.5100;-2.922193;2.249997;-176.870;-148.370636;7.23000000;58.959168;2000.000000;-4.0511;-1.0408;1.048287e-01;-6.1408
2 Apr 2023 18:19:45.000;2254.630089;279.570;4.471;-3.010;4.1500;-0.360;166.5529;0.1997;0.0022;0.0002;1.2757;167.2257;-4.631654;2.249995;-167.586;-139.086361;7.23000000;68.243443;2000.000000;5.2331;8.2434;1.294380e-04;3.1434
2 Apr 2023 18:19:55.000;2261.932026;277.630;4.388;-3.010;4.1500;-0.360;166.5810;0.2028;0.0023;0.0002;1.3490;164.6377;-6.325837;2.249994;-164.998;-136.498336;7.23000000;70.831468;2000.000000;7.8212;10.8315;4.296434e-07;5.7315
2 Apr 2023 18:20:05.000;2271.478312;275.706;4.281;-3.010;4.1500;-0.360;166.6176;0.2070;0.0024;0.0002;1.4573;171.0690;-7.999685;2.249992;-171.429;-142.929655;7.23000000;64.400149;2000.000000;1.3898;4.4001;9.461343e-03;-0.6999
2 Apr 2023 18:20:15.000;2283.238639;273.800;4.150;-3.010;4.1500;-0.360;166.6625;0.2123;0.0025;0.0002;1.6128;168.6132;-9.648434;2.249990;-168.973;-140.473907;7.23000000;66.855897;2000.000000;3.8456;6.8559;9.230441e-04;1.7559
2 Apr 2023 18:20:25.000;2297.176585;271.916;3.997;-3.010;4.1500;-0.360;166.7153;0.2189;0.0026;0.0002;1.8331;166.8777;-11.267672;2.249989;-167.238;-138.738333;7.23000000;68.591471;2000.000000;5.5812;8.5915;7.157274e-05;3.4915
2 Apr 2023 18:20:35.000;2313.250040;270.057;3.823;-3.010;4.1500;-0.360;166.7759;0.2269;0.0027;0.0003;2.1445;170.2745;-12.853377;2.249987;-170.635;-142.135196;7.23000000;65.194608;2000.000000;2.1843;5.1946;5.057856e-03;0.0946
2 Apr 2023 18:20:45.000;2331.412021;268.226;3.627;-3.010;4.1500;-0.360;166.8438;0.2365;0.0029;0.0003;2.5850;169.9275;-14.401988;2.249986;-170.287;-141.788131;7.23000000;65.541673;2000.000000;2.5314;5.5417;3.717630e-03;0.4417
2 Apr 2023 18:20:55.000;2351.610904;266.426;3.412;-3.010;4.1500;-0.360;166.9187;0.2479;0.0031;0.0003;3.2105;167.4171;-15.910374;2.249984;-167.777;-139.277786;7.23000000;68.052018;2000.000000;5.0417;8.0520;1.759982e-04;2.9520
2 Apr 2023 18:21:05.000;2373.791274;264.659;3.179;-3.010;4.1500;-0.360;167.0003;0.2616;0.0034;0.0003;4.1014;181.3621;-17.375885;2.249983;-181.722;-153.222792;7.23000000;54.107012;2000.000000;-8.9033;-5.8930;2.365105e-01;-10.9930
2 Apr 2023 18:21:15.000;2397.894497;262.928;2.929;-3.010;4.1500;-0.360;167.0880;0.2779;0.0038;0.0003;5.3702;173.3238;-18.796337;2.249981;-173.684;-145.184457;7.23000000;62.145347;2000.000000;-0.8650;2.1453;3.511437e-02;-2.9547
2 Apr 2023 18:21:25.000;2423.859336;261.233;2.662;-3.010;4.1500;-0.360;167.1816;0.2974;0.0043;0.0004;7.1680;171.2967;-20.170008;2.249980;-171.657;-143.157387;7.23000000;64.172417;2000.000000;1.1621;4.1724;1.111795e-02;-0.9276
2 Apr 2023 18:21:35.000;2451.622556;259.575;2.381;-3.010;4.1500;-0.360;167.2805;0.3207;0.0049;0.0004;9.6798;175.3579;-21.495615;2.249979;-175.718;-147.218534;7.23000000;60.111270;2000.000000;-2.8990;0.1113;7.600799e-02;-4.9887
2 Apr 2023 18:21:45.000;2481.119496;257.957;2.087;-3.010;4.1500;-0.360;167.3844;0.3489;0.0058;0.0005;13.0989;185.2356;-22.772292;2.249977;-185.596;-157.096307;7.23000000;50.233497;2000.000000;-12.7768;-9.7665;3.229739e-01;-14.8665
2 Apr 2023 18:21:51.118;2499.992056;256.987;1.900;-3.010;4.1500;-0.360;167.4502;0.3691;0.0065;0.0005;15.7007;181.0287;-23.529003;2.249976;-181.389;-152.889360;7.23000000;54.440444;2000.000000;-8.5699;-5.5596;2.279383e-01;-10.6596
